TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20130731,19.01,1.0,449.519,220.699,1.0,373.53,1.0,5.165,1.0,98.293,1.0,0.322,0.0,2.422,1.0,0.43062500000000004,1.0,148.84116666666668,1.0,439.55750000000006,1.0,-9999,0.0,32.841520833333334,1.0,411.730625,1.0,379.911,1.0,17.056,16.591,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,8.726,6.123,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,87.1056,-9999,-9999,-9999,-9999,5.03589,29.2183,-9999,-9999,-9999,-9999,4.49616,-7.09993,0.979167,0.501432,-7.14464,-7.02358,-6.95891,0.979167,0.979167,0.979167,6.56378,6.42021,6.60785,6.76517,13.7451,13.4414,13.6434,13.8565,5.63545,4.53607,5.60891,5.93259,10.9644,10.3178,10.9031,11.0158,-9999,-9999
20130801,17.839,1.0,447.643,289.127,1.0,354.47,1.0,5.122,1.0,97.899,1.0,1.375,0.0,2.511,1.0,0.4541875,1.0,194.58002083333335,1.0,569.8535208333333,1.0,-9999,0.0,43.02239583333334,1.0,404.871875,1.0,381.819,1.0,16.944,16.905,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,8.185,6.885,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,79.214,-9999,-9999,-9999,-9999,5.16454,47.679,-9999,-9999,-9999,-9999,4.15612,-5.70729,1.0,0.497863,-6.15999,-5.72758,-5.60717,1.0,1.0,1.0,6.4766,6.25119,6.42371,6.93229,12.2042,11.9109,12.0055,13.146,7.32562,6.17766,7.2089,7.47036,13.528,12.8947,13.3702,13.7101,-9999,-9999
20130802,17.563,1.0,445.729,229.218,1.0,346.204,1.0,4.254,1.0,97.79,1.0,6.307,0.0,2.25,1.0,0.38168749999999996,1.0,137.3888125,1.0,451.67635416666667,1.0,-9999,0.0,34.53454166666666,1.0,402.1722916666666,1.0,387.151,1.0,16.8,16.761,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,7.714,6.549,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,72.5972,-9999,-9999,-9999,-9999,4.24948,33.9211,-9999,-9999,-9999,-9999,3.41502,-4.60976,1.0,0.437816,-4.53727,-4.43789,-4.24811,1.0,1.0,1.0,6.31623,6.10517,6.24645,7.08474,10.9419,10.5463,10.6924,11.3084,9.03331,7.66361,8.65246,9.14924,11.792,11.7286,12.1653,12.6492,-9999,-9999
20130803,15.727,1.0,443.777,182.311,1.0,336.706,1.0,4.224,1.0,98.34,1.0,0.922,0.0,3.284,1.0,0.6208541666666667,1.0,96.09045833333334,1.0,347.88579166666665,1.0,-9999,0.0,28.9981875,1.0,392.30583333333334,1.0,386.801,1.0,16.137,16.235,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,7.144,6.212,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,55.4624,-9999,-9999,-9999,-9999,3.88852,28.3977,-9999,-9999,-9999,-9999,3.56939,-6.66087,0.979167,0.487586,-6.90823,-6.61095,-6.56853,0.958333,1.0,1.0,5.91661,5.6446,5.87233,6.95468,12.5775,12.2223,12.4309,13.5131,7.75401,5.75655,7.13436,7.78772,11.4291,11.6896,12.3689,12.6992,-9999,-9999
20130804,16.048,1.0,441.788,309.443,1.0,306.373,1.0,6.032,1.0,98.791,1.0,0.031,0.0,2.211,1.0,0.4220208333333333,1.0,172.83435416666666,1.0,606.4644374999999,1.0,-9999,0.0,46.20916666666667,1.0,395.11604166666666,1.0,384.236,1.0,16.092,15.768,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,6.501,5.816,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,100.707,-9999,-9999,-9999,-9999,6.0847,67.4087,-9999,-9999,-9999,-9999,4.90569,-6.70052,0.979167,0.471929,-6.97122,-6.48282,-6.13688,0.979167,0.979167,0.979167,5.85116,5.49931,5.80759,6.92814,12.2229,11.7592,12.0842,13.6299,5.52349,4.30441,4.77349,5.64756,12.4091,13.0895,13.4274,15.0408,-9999,-9999
20130805,16.46,1.0,439.763,215.04,1.0,337.568,1.0,6.051,1.0,98.371,1.0,0.538,0.0,2.021,1.0,0.2911458333333334,1.0,124.34331250000001,1.0,428.75675,1.0,-9999,-9999,31.99377083333333,1.0,394.9664583333333,1.0,382.107,1.0,15.871,15.562,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,5.843,5.407,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,85.9934,-9999,-9999,-9999,-9999,5.86859,30.9413,-9999,-9999,-9999,-9999,4.13563,-5.7229,0.958333,0.479772,-5.93554,-5.54899,-4.58708,0.979167,0.979167,0.916667,5.8082,5.39742,5.77069,6.9952,11.5448,11.206,11.451,11.5855,4.70912,3.5815,4.35357,5.17961,9.2208,9.75087,10.2484,10.9568,-9999,-9999
20130806,19.704,1.0,437.7,197.515,1.0,372.93,1.0,4.899,1.0,97.825,1.0,0.7,0.0,2.216,1.0,0.4003125,1.0,125.30322916666665,1.0,400.17664583333334,1.0,-9999,0.0,29.149208333333334,1.0,415.34020833333335,1.0,371.683,1.0,17.026,16.482,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,5.363,5.05,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,84.7065,-9999,-9999,-9999,-9999,5.21239,38.706,-9999,-9999,-9999,-9999,3.44689,-5.93416,1.0,0.492963,-6.33856,-5.93416,-5.38388,1.0,1.0,0.916667,6.22119,5.76103,6.21059,7.26291,12.1554,12.1259,12.2262,12.5889,5.68695,5.67277,6.20083,6.49593,11.2938,11.4956,11.8335,12.0554,-9999,-9999
20130807,18.46,1.0,435.6,197.048,1.0,379.179,1.0,3.134,1.0,97.702,1.0,8.502,0.0,3.037,1.0,0.5767708333333333,1.0,137.53535416666668,1.0,388.7509375,1.0,-9999,0.0,29.479958333333332,1.0,408.24104166666666,1.0,382.952,1.0,17.485,17.342,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,6.731,6.617,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,56.5402,-9999,-9999,-9999,-9999,4.00506,20.5562,-9999,-9999,-9999,-9999,3.44016,-4.45525,1.0,0.454604,-4.62444,-4.45765,-4.30431,1.0,1.0,1.0,5.98045,5.53455,5.98045,6.73759,10.4357,10.2451,10.4357,11.0417,5.67251,5.97843,6.15529,6.37467,11.1862,11.4173,11.5379,11.6346,-9999,-9999
20130808,17.308,1.0,433.466,299.371,1.0,311.643,1.0,7.5,1.0,98.368,1.0,0.0,0.0,1.874,1.0,0.31760416666666663,1.0,165.32014583333333,1.0,593.8462291666666,1.0,-9999,0.0,44.32391666666666,1.0,399.8902083333333,1.0,385.355,1.0,16.611,16.559,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,6.757,6.667,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,96.553,-9999,-9999,-9999,-9999,5.20659,54.029,-9999,-9999,-9999,-9999,4.72144,-7.91965,1.0,0.502043,-8.0869,-7.91965,-7.81142,1.0,1.0,1.0,5.7446,5.38618,5.7446,6.11813,13.6498,13.2866,13.6423,14.2056,5.37495,5.70149,6.18681,6.2996,12.9283,13.1246,13.6639,13.9707,-9999,-9999
20130809,17.283,1.0,431.297,236.277,1.0,336.445,1.0,6.327,1.0,98.168,1.0,1.958,0.0,3.176,1.0,0.6027916666666667,1.0,135.0174375,1.0,472.881875,1.0,-9999,0.0,35.48497916666667,1.0,401.066875,1.0,389.147,1.0,16.723,16.454,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,5.838,5.899,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,73.4095,-9999,-9999,-9999,-9999,5.32868,33.5644,-9999,-9999,-9999,-9999,3.63513,-5.76694,1.0,0.505863,-5.76778,-5.75407,-5.71049,1.0,1.0,1.0,5.67504,5.469,5.67504,5.95744,11.4334,11.1447,11.4283,11.6821,5.21722,5.43758,5.89751,6.00488,11.2334,11.4078,11.8486,11.9889,-9999,-9999
20130810,16.402,1.0,429.093,292.209,1.0,309.626,1.0,7.132,1.0,98.669,1.0,0.252,0.0,2.202,1.0,0.3431458333333333,1.0,162.92789583333334,1.0,586.6606875,1.0,-9999,0.0,43.802770833333334,1.0,393.6252083333334,1.0,383.721,1.0,16.07,15.764,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,5.143,5.454,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,78.7163,-9999,-9999,-9999,-9999,5.39008,60.4319,-9999,-9999,-9999,-9999,4.84604,-6.19953,1.0,0.488607,-6.27712,-6.14688,-6.03759,0.979167,1.0,1.0,5.48258,5.32459,5.48282,5.67878,11.669,11.3575,11.6712,12.0714,4.97553,4.67608,4.97553,5.17815,12.1144,12.2368,12.3014,12.3793,-9999,-9999
20130811,17.967,1.0,426.856,246.347,1.0,328.719,1.0,6.58,1.0,98.541,1.0,0.199,0.0,2.327,1.0,0.3673125,1.0,132.36314583333333,1.0,493.53727083333337,1.0,-9999,0.0,37.34472916666667,1.0,404.08479166666666,1.0,382.495,1.0,16.467,15.959,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,4.622,5.055,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,77.4135,-9999,-9999,-9999,-9999,5.40455,28.0403,-9999,-9999,-9999,-9999,4.01111,-6.02402,0.979167,0.481954,-6.43584,-6.02542,-5.8308,0.979167,0.979167,0.979167,5.63433,5.50781,5.6369,5.7744,11.6584,11.6486,11.7557,11.9212,5.19679,4.83694,4.95836,5.15372,10.5019,10.5649,10.6492,10.8455,-9999,-9999
20130812,17.6,1.0,424.585,226.547,1.0,348.605,1.0,4.745,1.0,98.118,1.0,1.915,0.0,3.197,1.0,0.6150416666666667,1.0,136.59595833333336,1.0,461.77091666666666,1.0,-9999,-9999,32.88552083333333,1.0,404.6614583333333,1.0,380.991,1.0,17.015,16.605,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,4.254,4.615,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,66.1592,-9999,-9999,-9999,-9999,5.82578,51.9671,-9999,-9999,-9999,-9999,4.12194,-4.53301,1.0,0.503484,-4.64745,-4.53301,-4.44937,1.0,1.0,0.979167,5.51653,5.43338,5.51718,5.66104,10.0495,10.0349,10.062,10.0921,4.70049,4.0726,4.58081,5.09812,9.04185,9.36892,9.55349,9.8492,-9999,-9999
20130813,12.808,1.0,422.28,148.718,1.0,318.911,1.0,3.83,1.0,98.392,1.0,0.28,0.0,3.954,1.0,0.883125,1.0,64.79666666666667,1.0,292.51056249999993,1.0,-9999,0.0,23.55525,1.0,378.0491666666667,1.0,385.626,1.0,15.208,15.354,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,4.084,4.165,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,43.3391,-9999,-9999,-9999,-9999,4.16702,32.6265,-9999,-9999,-9999,-9999,3.77215,-4.67993,1.0,0.44027,-4.67993,-4.67993,-4.60827,1.0,1.0,1.0,4.7248,4.72467,4.72683,4.81307,9.40472,9.4046,9.40676,9.42134,3.45229,3.11721,3.44044,3.90139,7.19569,7.55666,7.89691,8.26233,-9999,-9999
20130814,14.392,1.0,419.944,274.305,1.0,298.396,1.0,4.883,1.0,98.722,1.0,0.624,0.0,2.845,1.0,0.52675,1.0,143.72954166666668,1.0,552.3963333333334,1.0,-9999,0.0,41.17814583333333,1.0,386.31958333333336,1.0,384.579,1.0,15.108,14.711,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.857,4.21,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,61.3546,-9999,-9999,-9999,-9999,4.78323,59.6631,-9999,-9999,-9999,-9999,4.60328,-5.36195,1.0,0.437346,-5.58438,-5.37485,-5.36195,1.0,1.0,1.0,4.73561,4.73382,4.73657,4.81267,10.0976,10.0976,10.1059,10.3711,5.12335,5.04762,5.37136,5.78317,11.673,11.7839,12.0094,12.4129,-9999,-9999
20130815,17.371,1.0,417.576,301.584,1.0,314.098,1.0,7.37,1.0,98.586,1.0,0.0,0.0,2.379,1.0,0.4463541666666668,1.0,167.3171875,1.0,613.2462708333334,1.0,-9999,0.0,44.27575000000001,1.0,402.6541666666667,1.0,383.236,1.0,16.03,15.405,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.672,4.171,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,75.5917,-9999,-9999,-9999,-9999,5.33423,84.5101,-9999,-9999,-9999,-9999,5.67723,-4.63474,1.0,0.522174,-4.71197,-4.63876,-4.63024,1.0,1.0,1.0,4.91529,4.90822,4.91404,4.97603,9.55003,9.54118,9.55361,9.63424,6.78279,6.7785,7.07056,7.49653,10.8717,10.8298,10.8793,11.4979,-9999,-9999
20130816,19.736,1.0,415.176,302.373,1.0,319.794,1.0,8.998,1.0,98.853,1.0,0.002,0.0,1.75,1.0,0.2844375,1.0,161.49752083333334,1.0,614.452375,1.0,-9999,0.0,43.84858333333333,1.0,415.09833333333336,1.0,381.491,1.0,16.886,16.11,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.515,3.638,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,85.4407,-9999,-9999,-9999,-9999,6.03196,81.2875,-9999,-9999,-9999,-9999,5.18469,-2.64761,1.0,0.401783,-2.71174,-2.68467,-2.57933,1.0,1.0,0.958333,5.10624,5.08233,5.10049,5.13416,7.81705,7.71495,7.80472,7.86051,7.17203,6.60988,7.11578,7.51858,9.97314,9.66313,9.97314,10.0795,-9999,-9999
20130817,20.689,1.0,412.747,306.023,1.0,324.632,1.0,11.787,1.0,99.037,1.0,0.005,0.0,2.238,1.0,0.3665,1.0,164.838375,1.0,622.642125,1.0,-9999,0.0,44.7885,1.0,419.2775,1.0,383.774,1.0,17.425,16.85,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.375,3.472,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,56.7612,-9999,-9999,-9999,-9999,6.03324,87.7163,-9999,-9999,-9999,-9999,5.53097,-1.75356,1.0,0.412125,-1.83303,-1.75727,-1.71547,0.9375,1.0,1.0,5.14055,5.10166,5.13032,5.14373,6.89411,6.84424,6.88972,6.96616,7.022,6.21248,6.92448,7.17622,8.40706,7.86002,8.31791,8.40714,-9999,-9999
20130818,20.955,1.0,410.285,297.42,1.0,329.168,1.0,12.371,1.0,98.842,1.0,0.0,0.0,2.592,1.0,0.4204791666666667,1.0,160.73685416666663,1.0,608.0397708333334,1.0,-9999,0.0,43.086333333333336,1.0,421.0641666666667,1.0,380.057,1.0,17.719,17.103,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.248,3.289,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,55.6973,-9999,-9999,-9999,-9999,5.39033,82.105,-9999,-9999,-9999,-9999,5.28605,-0.754501,1.0,0.375341,-0.936921,-0.80924,-0.754501,1.0,1.0,1.0,5.0973,5.05343,5.08105,5.105,5.8518,5.84807,5.89396,6.0223,6.63801,6.26834,6.432,6.73759,7.80728,7.34596,7.64415,8.09018,-9999,-9999
20130819,20.948,1.0,407.796,282.861,1.0,339.566,1.0,9.65,1.0,98.418,1.0,0.0,0.0,3.049,1.0,0.5519999999999999,1.0,156.99502083333334,1.0,565.6982708333334,1.0,-9999,-9999,41.82822916666667,1.0,422.1510416666667,1.0,370.427,1.0,17.905,17.541,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.167,3.167,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,38.1736,-9999,-9999,-9999,-9999,5.47081,80.3831,-9999,-9999,-9999,-9999,5.02165,-2.08219,1.0,0.407276,-2.27794,-2.10283,-2.01518,1.0,1.0,1.0,5.01982,4.9589,4.99835,5.03406,7.10201,7.06857,7.17673,7.29907,5.72706,5.42883,5.66598,6.04095,8.18766,7.77779,8.02353,8.25377,-9999,-9999
20130820,24.004,1.0,405.276,267.466,1.0,373.929,1.0,10.967,1.0,98.386,1.0,0.0,0.0,3.084,1.0,0.6260416666666667,1.0,160.30472916666668,1.0,553.7992916666667,1.0,-9999,0.0,38.254354166666666,1.0,441.60833333333335,1.0,363.381,1.0,19.355,18.769,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.117,3.137,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,45.4175,-9999,-9999,-9999,-9999,4.66383,91.6823,-9999,-9999,-9999,-9999,5.94434,-0.622844,1.0,0.355376,-0.671785,-0.654585,-0.586219,1.0,1.0,1.0,5.28172,5.18179,5.25211,5.28172,5.90457,5.7697,5.90457,5.95109,5.35203,5.03436,5.31235,5.39757,6.41807,6.14153,6.34028,6.39691,-9999,-9999
20130821,25.624,1.0,402.728,251.203,1.0,389.616,1.0,12.483,1.0,98.168,1.0,0.298,0.0,4.063,1.0,0.8746666666666666,1.0,152.32897916666667,1.0,517.9561458333333,1.0,-9999,0.0,35.88189583333334,1.0,451.33479166666666,1.0,369.108,1.0,20.261,19.802,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.064,3.125,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,41.4575,-9999,-9999,-9999,-9999,4.74801,93.9954,-9999,-9999,-9999,-9999,5.91483,-0.130432,1.0,0.362599,-0.130432,-0.130432,-0.0547697,1.0,1.0,1.0,5.42365,5.34145,5.3903,5.42365,5.55408,5.40908,5.50433,5.54316,4.73366,4.47099,4.74595,4.83105,4.93025,4.71219,4.91643,4.97515,-9999,-9999
20130822,21.537,1.0,400.152,252.57,1.0,338.826,1.0,9.17,1.0,98.447,1.0,0.021,0.0,2.56,1.0,0.5421666666666667,1.0,124.86508333333332,1.0,506.04016666666666,1.0,-9999,0.0,37.77104166666667,1.0,427.0472916666666,1.0,386.927,1.0,19.543,19.785,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.006,3.06,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,61.7595,-9999,-9999,-9999,-9999,5.05858,83.3347,-9999,-9999,-9999,-9999,5.03691,-1.28271,0.916667,0.414285,-1.43375,-1.28323,-1.24724,0.729167,0.916667,0.916667,5.02375,4.99711,5.00635,5.04345,6.30646,6.26458,6.30646,6.49052,3.3257,2.95578,3.39524,3.47388,5.30483,5.16284,5.27687,5.35321,-9999,-9999
20130823,18.664,1.0,397.548,286.362,1.0,318.777,1.0,7.78,1.0,98.95,1.0,0.018,0.0,1.966,1.0,0.31,1.0,151.30739583333335,1.0,589.2292291666666,1.0,-9999,0.0,41.73779166666667,1.0,410.4214583333334,1.0,393.939,1.0,17.875,18.142,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,2.94,3.181,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,44.4673,-9999,-9999,-9999,-9999,5.06442,90.5213,-9999,-9999,-9999,-9999,5.23199,-2.81458,0.541667,0.402425,-3.30647,-2.81404,-2.19445,0.354167,0.541667,0.6875,4.72433,4.69618,4.73396,4.79944,7.52488,6.84907,7.52488,8.07122,2.64459,2.5613,2.68086,2.82003,6.34924,6.21461,6.46731,6.58525,-9999,-9999
20130824,20.309,1.0,394.918,279.028,1.0,336.265,1.0,9.398,1.0,99.132,1.0,0.0,0.0,1.965,1.0,0.2904166666666667,1.0,156.1938125,1.0,576.5683124999999,1.0,-9999,0.0,39.806666666666665,1.0,417.89541666666673,1.0,388.646,1.0,17.937,17.887,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,2.901,3.2,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,38.6134,-9999,-9999,-9999,-9999,5.17952,89.514,-9999,-9999,-9999,-9999,5.34021,-1.36725,0.833333,0.399149,-2.27835,-1.36725,-0.82753,0.5625,0.833333,0.854167,4.85246,4.80769,4.84855,4.93985,6.13501,5.58415,6.13501,7.09547,3.22335,3.12704,3.31862,3.44416,5.21894,5.14859,5.23354,5.35784,-9999,-9999
20130825,24.251,1.0,392.261,190.062,1.0,394.46,1.0,11.596,1.0,98.557,1.0,0.972,0.0,4.2,1.0,0.8334166666666668,1.0,115.72129166666667,1.0,399.9579999999999,1.0,-9999,0.0,26.8904375,1.0,441.02354166666663,1.0,382.915,1.0,19.214,18.82,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.349,3.273,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,35.3268,-9999,-9999,-9999,-9999,4.43675,57.1784,-9999,-9999,-9999,-9999,5.67701,0.372742,1.0,0.356843,0.273586,0.34264,0.485066,1.0,1.0,0.895833,5.2115,5.13656,5.185,5.36626,4.84428,4.84236,4.86383,4.93258,4.52985,4.18614,4.48752,4.7126,3.88742,3.82993,3.88742,4.005,-9999,-9999
20130826,24.318,1.0,389.579,228.642,1.0,393.236,1.0,7.552,1.0,98.232,1.0,0.568,0.0,2.817,1.0,0.5783541666666667,1.0,146.36752083333332,1.0,468.4361875,1.0,-9999,-9999,31.939979166666664,1.0,442.644375,1.0,383.957,1.0,20.685,20.524,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,4.03,3.481,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,48.8473,-9999,-9999,-9999,-9999,4.34844,56.8133,-9999,-9999,-9999,-9999,4.85885,0.229844,0.958333,0.353334,0.077088,0.22908,0.256163,0.979167,0.958333,1.0,5.15389,5.06297,5.11568,5.37009,4.92404,4.80681,4.92404,5.30096,5.02993,4.40943,4.66037,5.16613,5.33586,5.16283,5.30443,5.38057,-9999,-9999
20130827,21.672,1.0,386.871,97.331,1.0,407.404,1.0,2.111,1.0,98.006,1.0,14.652,0.0,1.362,1.0,0.20322916666666666,1.0,64.55454166666668,1.0,201.29247916666668,1.0,-9999,0.0,14.035708333333332,1.0,425.24729166666674,1.0,400.55,1.0,19.705,20.086,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.76,3.555,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,27.9118,-9999,-9999,-9999,-9999,3.3618,9.78301,-9999,-9999,-9999,-9999,3.24245,-0.781042,0.979167,0.354257,-0.781042,-0.693749,-0.648899,0.979167,1.0,0.979167,4.8072,4.71631,4.76807,5.0787,5.58849,5.4085,5.47379,5.58849,4.51027,4.06116,4.25736,4.73567,5.02296,5.00271,5.05104,5.09937,-9999,-9999
20130828,23.094,1.0,384.14,241.991,1.0,382.384,1.0,7.961,1.0,98.245,1.0,0.049,0.0,1.325,1.0,0.22027083333333333,1.0,152.44202083333334,1.0,487.8627916666667,1.0,-9999,0.0,34.23608333333333,1.0,436.49062499999997,1.0,407.868,1.0,20.302,20.179,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.623,3.627,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,57.5809,-9999,-9999,-9999,-9999,4.73628,78.0622,-9999,-9999,-9999,-9999,4.91453,-0.331459,0.9375,0.344087,-0.384493,-0.349492,-0.279634,0.895833,0.9375,0.895833,4.92195,4.79918,4.90442,5.24442,5.27144,5.08876,5.22555,5.63032,4.6219,4.43149,4.64529,4.88623,6.71731,5.80638,6.81922,7.70766,-9999,-9999
20130829,24.595,1.0,381.383,253.205,1.0,375.158,1.0,9.383,1.0,98.465,1.0,0.007,0.0,1.534,1.0,0.2634375,1.0,149.20954166666667,1.0,516.4743125,1.0,-9999,0.0,34.443999999999996,1.0,443.525625,1.0,396.865,1.0,20.799,20.578,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,3.306,3.469,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,57.7008,-9999,-9999,-9999,-9999,5.36397,89.4123,-9999,-9999,-9999,-9999,5.75814,0.0874925,0.916667,0.335928,-0.528758,0.0704343,0.50011,0.8125,0.916667,0.916667,5.10892,4.98425,5.07105,5.42539,5.01143,4.47873,5.01143,5.95415,4.85256,4.82757,5.09444,5.20888,5.39478,4.75997,5.5652,7.25877,-9999,-9999
