TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_10,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,TS_F_MDS_10_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_10,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,SWC_F_MDS_10_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20200424,0.276,1.0,411.854,141.512,1.0,297.075,1.0,2.102,1.0,98.406,1.0,0.0,1.0,3.832,1.0,0.5902625,1.0,100.89174666666666,1.0,273.3017693270833,1.0,187.23322733124996,1.0,17.300028125,1.0,320.1558333333333,1.0,419.68,1.0,1.96,2.113,2.367,2.332,2.681,2.824,3.199,3.709,3.199,3.709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.256,14.081,13.885,13.868,10.696,9.993,6.815,7.302,6.815,7.302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,7.32571,-9999,-9999,-9999,-9999,1.23609,47.3322,-9999,-9999,-9999,-9999,4.3092,0.528411,1.0,0.076922,0.499374,0.526335,0.535782,1.0,1.0,1.0,0.817489,0.806325,0.847574,0.873627,0.291155,0.295792,0.306952,0.33663,1.02312,1.02761,1.08022,1.18614,0.319408,0.323956,0.344872,0.414989,-9999,-9999
20200425,4.561,1.0,414.354,262.983,1.0,286.603,1.0,3.882,1.0,98.462,1.0,0.2,1.0,2.261,1.0,0.3303746666666667,1.0,177.6975770833333,1.0,523.3269811391303,0.9583333333333334,228.03724612478263,0.9583333333333334,30.382974791666665,1.0,340.895,1.0,418.934,1.0,3.495,3.339,3.118,2.616,2.676,2.709,3.207,3.714,3.207,3.714,0.979167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.006,13.703,13.519,13.411,10.509,10.005,6.817,7.265,6.817,7.265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,25.7981,-9999,-9999,-9999,-9999,2.52166,112.622,-9999,-9999,-9999,-9999,6.32964,0.552439,1.0,0.0773473,0.27094,0.445828,0.608623,1.0,1.0,1.0,1.08567,1.0717,1.10995,1.1366,0.540104,0.456965,0.577141,0.879898,1.4224,1.43741,1.49906,1.57283,0.619368,0.634884,0.659781,0.725727,-9999,-9999
20200426,8.042,1.0,416.82,257.696,1.0,271.218,1.0,7.144,1.0,98.924,1.0,0.0,1.0,2.023,1.0,0.21448041666666665,1.0,143.25279166666667,1.0,500.55698633106385,0.9791666666666666,295.11272918106386,0.9791666666666666,31.804008749999998,1.0,352.8441666666666,1.0,420.302,1.0,4.471,4.324,4.124,3.427,2.948,2.799,3.205,3.718,3.205,3.718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.771,13.397,13.283,13.097,10.326,9.98,6.947,7.251,6.947,7.251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,25.4027,-9999,-9999,-9999,-9999,2.58182,75.4257,-9999,-9999,-9999,-9999,6.54958,0.550885,0.833333,0.0884654,0.486519,0.550885,0.713555,0.8125,0.833333,0.875,1.31779,1.30353,1.33582,1.36204,0.592848,0.583024,0.797079,0.880122,1.8601,1.87118,1.89342,1.94572,0.717408,0.698084,0.727592,0.77273,-9999,-9999
20200427,8.321,1.0,419.254,332.739,1.0,259.996,1.0,6.975,1.0,99.165,1.0,0.0,1.0,3.619,1.0,0.43573295833333336,1.0,192.40221874999997,1.0,630.6314464940424,0.9791666666666666,108.76013468127657,0.9791666666666666,41.07492916666667,1.0,358.1089583333334,1.0,420.818,1.0,5.596,5.33,5.016,4.111,3.336,2.955,3.208,3.725,3.208,3.725,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.569,13.121,13.039,12.795,10.176,9.828,7.05,7.214,7.05,7.214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,24.1964,-9999,-9999,-9999,-9999,2.20901,127.886,-9999,-9999,-9999,-9999,6.80714,1.10818,0.958333,0.0690523,1.09978,1.12611,1.13631,0.958333,0.979167,0.979167,1.37697,1.36641,1.37439,1.40469,0.242892,0.230019,0.242892,0.29605,1.98723,1.93051,1.99061,2.01518,0.883661,0.80193,0.883661,0.91806,-9999,-9999
20200428,7.322,1.0,421.653,233.248,1.0,291.317,1.0,5.08,1.0,98.945,1.0,7.2,1.0,3.257,1.0,0.45726104166666665,1.0,141.7480875,1.0,461.51094750956526,0.9583333333333334,183.50836254065214,0.9583333333333334,29.018619895833336,1.0,353.1991666666666,1.0,420.579,1.0,5.901,5.593,5.458,4.656,3.77,3.225,3.211,3.752,3.211,3.752,0.979167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.742,13.014,12.829,12.542,10.006,9.645,7.003,7.176,7.003,7.176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,15.9504,-9999,-9999,-9999,-9999,2.62687,67.7025,-9999,-9999,-9999,-9999,6.10648,1.15136,1.0,0.0747442,1.13719,1.15841,1.17215,1.0,1.0,1.0,1.35756,1.322,1.35214,1.37685,0.22037,0.136557,0.197433,0.22037,1.94481,1.83024,1.94481,1.96746,0.752209,0.631039,0.706491,0.771529,-9999,-9999
20200429,6.498,1.0,424.017,119.139,1.0,337.738,1.0,0.802,1.0,98.441,1.0,0.8,1.0,2.907,1.0,0.41804025,1.0,102.07023166666666,1.0,290.54805620354165,1.0,276.11972088645837,1.0,11.067221382978726,0.9791666666666666,349.400625,1.0,422.176,1.0,6.342,6.32,6.067,5.113,4.116,3.526,3.265,3.765,3.265,3.765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.864,14.46,13.542,12.598,9.813,9.611,7.079,7.2,7.079,7.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,14.1487,-9999,-9999,-9999,-9999,1.69635,36.9699,-9999,-9999,-9999,-9999,4.75991,1.10312,1.0,0.0710334,1.07604,1.09524,1.11104,1.0,1.0,1.0,1.34603,1.28463,1.34457,1.35063,0.257191,0.194736,0.233732,0.263423,1.80439,1.67791,1.79204,1.84079,0.669315,0.526503,0.635225,0.669315,-9999,-9999
20200430,4.59,1.0,426.347,16.892,1.0,333.125,1.0,0.238,1.0,97.704,1.0,63.5,1.0,5.13,0.541667,0.9892523076923077,0.5416666666666666,11.015007708333334,1.0,42.44813629104167,1.0,42.26289943791667,1.0,1.3870342083333334,1.0,337.5679166666667,1.0,419.058,1.0,5.545,5.766,5.881,5.373,4.471,3.839,3.316,3.769,3.316,3.769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.363,17.884,16.635,16.874,11.316,10.121,7.188,7.145,7.188,7.145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-1.14587,-9999,-9999,-9999,-9999,0.823829,3.14634,-9999,-9999,-9999,-9999,3.63357,1.17501,1.0,0.0678176,1.1649,1.16861,1.17621,1.0,1.0,1.0,1.30033,1.25611,1.29806,1.30262,0.133804,0.0990152,0.129504,0.137554,1.49787,1.36383,1.54135,1.59308,0.262407,0.215082,0.27246,0.294269,-9999,-9999
20200501,4.302,1.0,428.64,44.137,1.0,313.918,1.0,0.444,1.0,97.751,1.0,12.8,1.0,3.135,0.458333,-9999,0.0,18.241952083333334,1.0,100.78371163416666,1.0,97.35936552291668,1.0,4.097811312499999,1.0,335.3020833333333,1.0,417.998,1.0,5.049,5.159,5.272,4.998,4.653,4.154,3.378,3.793,3.378,3.793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.114,17.241,16.327,16.876,12.5,11.197,8.818,7.752,8.818,7.752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.11274,-9999,-9999,-9999,-9999,1.04748,14.0082,-9999,-9999,-9999,-9999,3.47859,1.03336,1.0,0.0708037,1.02452,1.03215,1.03528,1.0,1.0,1.0,1.37372,1.34074,1.37407,1.38151,0.349199,0.325341,0.342207,0.349412,1.47372,1.4307,1.61161,1.74976,0.625745,0.599236,0.702792,0.7668,-9999,-9999
20200502,9.498,1.0,430.897,327.842,1.0,279.352,1.0,6.881,1.0,98.575,1.0,0.0,1.0,3.011,1.0,0.3325364791666667,1.0,204.5804791666667,1.0,625.6366384089583,1.0,115.99745943250002,1.0,37.870291875,1.0,363.914375,1.0,418.605,1.0,6.521,5.952,5.618,4.937,4.568,4.21,3.517,3.79,3.517,3.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.347,15.294,14.84,15.161,11.411,10.376,9.825,8.893,9.825,8.893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,38.1715,-9999,-9999,-9999,-9999,3.18351,105.134,-9999,-9999,-9999,-9999,8.57123,1.44957,0.979167,0.0681432,1.42306,1.43724,1.45772,0.916667,0.979167,0.979167,1.86147,1.83954,1.85974,1.87248,0.403756,0.379812,0.408192,0.445366,1.89772,1.9078,2.0865,2.11824,0.790483,0.790181,0.853388,0.9265,-9999,-9999
20200503,12.509,1.0,433.117,255.519,1.0,327.369,1.0,6.066,1.0,98.031,1.0,1.8,1.0,3.695,1.0,0.44595947916666673,1.0,174.52279166666668,1.0,518.1107438243478,0.9583333333333334,201.84685460847825,0.9583333333333334,30.607308749999998,1.0,377.1177083333334,1.0,422.642,1.0,8.411,8.082,7.515,6.161,4.914,4.319,3.622,3.803,3.622,3.803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.641,14.391,14.057,13.99,10.59,9.972,9.345,9.203,9.345,9.203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,26.127,-9999,-9999,-9999,-9999,2.31521,91.6288,-9999,-9999,-9999,-9999,6.01441,1.67639,1.0,0.0686659,1.67093,1.67552,1.68998,1.0,1.0,0.979167,2.18445,2.17044,2.18431,2.2255,0.508924,0.49405,0.505763,0.531124,1.85688,1.8682,1.98623,2.00985,0.586109,0.590697,0.642837,0.653401,-9999,-9999
20200504,7.667,1.0,435.299,195.583,1.0,299.904,1.0,4.087,1.0,98.234,1.0,0.0,1.0,5.279,1.0,0.7609195833333334,1.0,115.09636875000001,1.0,375.5027697214584,1.0,176.3970521802083,1.0,24.830180833333333,1.0,354.9314583333333,1.0,418.771,1.0,7.913,8.091,7.989,6.981,5.543,4.65,3.735,3.829,3.735,3.829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.178,14.027,13.631,13.423,10.225,9.644,8.876,9.139,8.876,9.139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,15.6306,-9999,-9999,-9999,-9999,2.13647,82.8769,-9999,-9999,-9999,-9999,6.09192,1.28026,1.0,0.0783412,1.23595,1.25598,1.31021,1.0,1.0,1.0,1.84597,1.83993,1.84897,1.88624,0.567924,0.527233,0.604773,0.64446,1.52985,1.53974,1.57551,1.61339,0.42232,0.421652,0.451792,0.480082,-9999,-9999
20200505,3.011,1.0,437.444,347.706,1.0,249.899,1.0,3.317,1.0,99.176,1.0,0.0,1.0,4.018,1.0,0.6849585416666667,1.0,217.086,1.0,630.2160527645834,1.0,118.78775131458333,1.0,42.70247520833334,1.0,336.93083333333334,1.0,417.361,1.0,6.512,6.963,7.018,6.53,5.745,4.992,3.824,3.873,3.824,3.873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.831,13.515,13.248,12.96,9.971,9.581,8.479,8.922,8.479,8.922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,29.0751,-9999,-9999,-9999,-9999,2.53095,170.724,-9999,-9999,-9999,-9999,8.29273,0.761288,1.0,0.0682023,0.752966,0.760169,0.760369,1.0,1.0,1.0,1.51727,1.51497,1.52133,1.5605,0.756897,0.754596,0.760963,0.808322,1.35748,1.33694,1.3542,1.41423,0.710613,0.705567,0.716832,0.752296,-9999,-9999
20200506,4.057,1.0,439.551,281.264,1.0,258.783,1.0,4.906,1.0,99.035,1.0,0.0,1.0,2.982,1.0,0.38808289583333333,1.0,165.01083125000002,1.0,520.2260843354167,1.0,298.05032697499996,1.0,34.913168750000004,1.0,339.190625,1.0,418.099,1.0,5.854,6.29,6.48,6.195,5.689,5.117,3.939,3.916,3.939,3.916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.602,13.143,12.923,12.597,9.863,9.491,8.135,8.688,8.135,8.688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,19.2627,-9999,-9999,-9999,-9999,2.16289,107.772,-9999,-9999,-9999,-9999,7.19168,0.753058,1.0,0.0666488,0.752387,0.75345,0.776263,1.0,1.0,1.0,1.64754,1.64251,1.65359,1.70707,0.895278,0.888943,0.895278,0.926791,1.42886,1.40008,1.42864,1.48595,0.627646,0.621172,0.625085,0.699523,-9999,-9999
20200507,7.578,1.0,441.618,351.173,1.0,260.372,1.0,7.222,1.0,98.761,1.0,0.0,1.0,3.503,1.0,0.48526793749999997,1.0,210.37137499999997,1.0,646.628787565,1.0,116.85278085583332,1.0,43.647704166666664,1.0,356.59729166666665,1.0,417.856,1.0,6.621,6.633,6.558,6.038,5.589,5.197,4.007,3.951,4.007,3.951,0.916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.356,12.822,12.677,12.321,9.685,9.353,7.872,8.548,7.872,8.548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,20.124,-9999,-9999,-9999,-9999,2.06178,153.148,-9999,-9999,-9999,-9999,8.47155,0.842844,1.0,0.0692327,0.842786,0.850661,0.945604,1.0,1.0,1.0,1.97498,1.9507,1.97372,1.9987,1.13261,1.02811,1.11391,1.13506,1.62256,1.62359,1.64649,1.7537,0.635385,0.626846,0.635305,0.733482,-9999,-9999
20200508,3.42,1.0,443.648,354.727,1.0,262.971,1.0,4.38,1.0,98.449,1.0,0.0,1.0,5.13,1.0,0.8581377083333334,1.0,233.58062083333334,1.0,640.3195936277083,1.0,132.87772611166668,1.0,44.252163958333334,1.0,339.3204166666667,1.0,418.277,1.0,6.543,7.088,7.102,6.475,5.698,5.226,4.059,3.977,4.059,3.977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.163,12.554,12.457,12.111,9.625,9.312,7.696,8.3,7.696,8.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,22.7324,-9999,-9999,-9999,-9999,2.34521,190.49,-9999,-9999,-9999,-9999,8.80776,0.904498,1.0,0.0706105,0.892323,0.903968,0.907524,1.0,1.0,1.0,1.55849,1.54542,1.55811,1.5766,0.65452,0.651794,0.660897,0.670396,1.27377,1.26227,1.28299,1.44164,0.545724,0.539892,0.546552,0.675818,-9999,-9999
20200509,-1.836,1.0,445.636,247.352,1.0,262.633,1.0,2.23,1.0,98.738,1.0,0.1,1.0,5.044,1.0,0.8502347916666667,1.0,164.91246041666668,1.0,449.81708070625,1.0,246.41858371041667,1.0,31.597112916666664,1.0,313.00624999999997,1.0,419.184,1.0,4.431,5.208,5.792,5.948,5.734,5.356,4.153,4.032,4.153,4.032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.03,12.263,12.244,11.915,9.487,9.267,7.499,8.159,7.499,8.159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,25.6049,-9999,-9999,-9999,-9999,2.84262,123.14,-9999,-9999,-9999,-9999,7.44051,0.905435,1.0,0.0641003,0.914204,0.924711,0.924711,1.0,1.0,1.0,1.09463,1.0931,1.09609,1.11577,0.188243,0.171246,0.179599,0.188243,0.854301,0.798422,0.854301,1.05041,0.333372,0.330034,0.334032,0.518187,-9999,-9999
20200510,0.446,1.0,447.585,236.235,1.0,272.31,1.0,2.374,1.0,98.778,1.0,1.1,1.0,4.076,1.0,0.5946424583333333,1.0,153.97253541666666,1.0,441.36747031708336,1.0,267.21442645708333,1.0,34.42659610416666,1.0,319.6145833333333,1.0,418.453,1.0,3.545,4.141,4.652,5.012,5.379,5.315,4.196,4.118,4.196,4.118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.235,12.456,12.198,11.75,9.428,9.097,7.317,8.077,7.317,8.077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,16.6275,-9999,-9999,-9999,-9999,2.23574,83.0784,-9999,-9999,-9999,-9999,6.72581,0.815685,1.0,0.0673731,0.802677,0.815685,0.841856,1.0,1.0,1.0,1.21102,1.2059,1.21249,1.23798,0.369164,0.377616,0.397758,0.421636,1.04108,1.01808,1.04043,1.20943,0.316515,0.309071,0.320603,0.474913,-9999,-9999
20200511,1.587,1.0,449.493,198.766,1.0,283.493,1.0,2.579,1.0,98.713,1.0,0.0,1.0,3.449,1.0,0.5113461041666666,1.0,130.7601791666667,1.0,377.75822970479175,1.0,340.83875438187494,1.0,24.16695125,1.0,326.880625,1.0,418.506,1.0,3.982,4.243,4.495,4.575,4.974,5.126,4.284,4.149,4.284,4.149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.515,13.069,12.764,11.836,9.326,9.066,7.195,7.922,7.195,7.922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,14.1606,-9999,-9999,-9999,-9999,1.9639,99.8081,-9999,-9999,-9999,-9999,6.90553,0.741866,1.0,0.0665467,0.744809,0.74881,0.760654,1.0,1.0,1.0,1.2878,1.28557,1.2944,1.3316,0.543358,0.53018,0.549233,0.57954,1.24352,1.22986,1.24947,1.27877,0.344795,0.342324,0.351562,0.39462,-9999,-9999
20200512,0.728,1.0,451.36,359.21,1.0,246.956,1.0,3.367,1.0,99.024,1.0,0.0,1.0,4.375,1.0,0.6862478333333334,1.0,234.35779166666669,1.0,642.3940113666666,1.0,128.84092343958332,1.0,44.88760833333333,1.0,326.265,1.0,418.772,1.0,4.349,4.824,4.922,4.716,4.814,4.962,4.356,4.168,4.356,4.168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.403,12.877,12.672,11.847,9.31,8.816,7.037,7.96,7.037,7.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,13.9267,-9999,-9999,-9999,-9999,1.87779,173.965,-9999,-9999,-9999,-9999,7.82539,0.781916,1.0,0.0645086,0.778086,0.80509,0.831189,1.0,1.0,1.0,1.23318,1.23683,1.24818,1.28277,0.4561,0.445495,0.45327,0.464148,1.09634,1.09847,1.12135,1.13328,0.417747,0.41899,0.436993,0.449915,-9999,-9999
20200513,1.659,1.0,453.186,312.03,1.0,243.81,1.0,3.538,1.0,99.268,1.0,0.0,1.0,4.099,1.0,0.5344971875,1.0,188.54258333333334,1.0,572.4132093677083,1.0,252.85861087083336,1.0,40.12040625,1.0,326.08875000000006,1.0,419.139,1.0,3.908,4.466,4.743,4.693,4.797,4.881,4.366,4.214,4.366,4.214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.277,12.612,12.51,11.829,9.288,8.786,6.975,7.78,6.975,7.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,8.82198,-9999,-9999,-9999,-9999,1.62085,149.989,-9999,-9999,-9999,-9999,7.71695,0.707846,1.0,0.0652236,0.710417,0.715853,0.721073,1.0,1.0,1.0,1.31026,1.32006,1.33621,1.36974,0.598391,0.604198,0.626395,0.654737,0.839522,0.839522,0.912834,1.07119,0.224602,0.224602,0.260874,0.355058,-9999,-9999
20200514,5.428,1.0,454.97,334.679,1.0,264.024,1.0,5.411,1.0,99.633,1.0,0.0,1.0,2.374,1.0,0.30491475,1.0,210.22433333333333,1.0,619.4090082310418,1.0,159.17358953270832,1.0,40.59289520833333,1.0,347.1545833333333,1.0,420.697,1.0,4.936,5.009,5.015,4.694,4.718,4.799,4.375,4.249,4.375,4.249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.149,12.337,12.353,11.774,9.31,8.635,6.845,7.607,6.845,7.607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,15.771,-9999,-9999,-9999,-9999,2.08679,128.689,-9999,-9999,-9999,-9999,8.26963,0.860843,0.958333,0.0677435,0.856424,0.869323,0.882309,0.958333,0.9375,0.9375,1.60789,1.62228,1.64202,1.69317,0.760202,0.764685,0.776198,0.80443,1.14182,1.10813,1.19388,1.35623,0.363317,0.337736,0.36456,0.392088,-9999,-9999
20200515,7.541,1.0,456.711,59.565,1.0,347.824,1.0,1.878,1.0,98.527,1.0,4.1,1.0,2.669,1.0,0.34834125,1.0,49.49479156249999,1.0,148.38871027638297,0.9791666666666666,147.856088306383,0.9791666666666666,5.425517437500001,1.0,352.335625,1.0,421.841,1.0,6.152,6.257,6.154,5.463,4.91,4.806,4.381,4.296,4.381,4.296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.493,12.548,12.291,11.713,9.244,8.599,6.84,7.614,6.84,7.614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,7.37336,-9999,-9999,-9999,-9999,2.08552,-9.73493,-9999,-9999,-9999,-9999,3.05651,1.18027,1.0,0.0705825,1.18027,1.2379,1.37029,1.0,1.0,1.0,1.77733,1.80118,1.82634,1.87989,0.602997,0.494813,0.540277,0.607364,1.78465,1.60203,1.6432,1.75816,0.576922,0.38777,0.455087,0.498496,-9999,-9999
20200516,9.848,1.0,458.409,164.867,1.0,341.776,1.0,1.311,1.0,98.428,1.0,0.1,1.0,2.235,1.0,0.3689753333333334,1.0,121.61589645833334,1.0,329.5602578016667,1.0,261.1921563929167,1.0,18.4090143125,1.0,366.105625,1.0,424.979,1.0,7.996,7.728,7.244,6.111,5.223,4.945,4.388,4.308,4.388,4.308,0.958333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.48,12.924,12.487,11.728,9.227,8.63,6.854,7.482,6.854,7.482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,13.6247,-9999,-9999,-9999,-9999,2.14696,51.5478,-9999,-9999,-9999,-9999,5.4735,1.23469,1.0,0.0700273,1.28119,1.2976,1.36723,1.0,1.0,1.0,1.98569,2.01417,2.04691,2.09836,0.769291,0.657355,0.769291,0.78656,2.20156,1.92532,2.04286,2.11998,0.98535,0.776984,0.819356,0.910774,-9999,-9999
20200517,9.594,1.0,460.064,102.79,1.0,338.012,1.0,2.849,1.0,99.285,1.0,4.1,1.0,4.412,1.0,0.6322697916666667,1.0,65.02752083333333,1.0,216.85299582583335,1.0,215.78515666916667,1.0,11.987044791666667,1.0,363.61645833333336,1.0,418.083,1.0,8.484,8.818,8.662,7.667,6.236,5.47,4.41,4.384,4.41,4.384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.298,12.579,12.297,11.781,9.223,8.66,6.725,7.36,6.725,7.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,7.35781,-9999,-9999,-9999,-9999,2.59345,9.96015,-9999,-9999,-9999,-9999,4.66002,1.03204,1.0,0.080523,1.0689,1.07205,1.08637,1.0,1.0,1.0,2.01302,2.04878,2.0833,2.10211,0.982839,0.972458,0.991756,1.01235,2.16638,2.09459,2.12085,2.16638,0.883892,0.808875,0.823297,0.864708,-9999,-9999
20200518,10.115,1.0,461.676,72.848,1.0,350.967,1.0,3.715,1.0,98.995,0.0,9.7,0.958333,6.554,0.958333,0.9432323913043478,0.9583333333333334,55.66648260869565,0.9583333333333334,107.24714032258063,0.6458333333333334,106.92562677419355,0.6458333333333334,7.1843483333333324,1.0,364.00354166666665,1.0,416.185,1.0,8.464,8.631,8.494,7.665,6.521,5.788,4.483,4.414,4.483,4.414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.172,14.633,13.403,11.843,9.187,8.506,6.499,7.344,6.499,7.344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,37.0768,-9999,-9999,-9999,-9999,4.11321,1.64597,-9999,-9999,-9999,-9999,2.92836,1.40743,1.0,0.0737285,1.40743,1.40934,1.41334,1.0,1.0,1.0,2.13191,2.16698,2.19825,2.20532,0.724859,0.759623,0.788343,0.790778,2.22562,2.22829,2.24364,2.26194,0.795824,0.795971,0.802235,0.809624,-9999,-9999
